"日時","種類","中継サービス名","端末エージェント名","ログオン ユーザー名","詳細 1","詳細 2"
"2026/04/08 17:25:06","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE028","k-koga","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/08 17:22:48","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 16:59:12","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE050","m-kawano","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 16:54:34","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI053","t-ueda","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 16:52:35","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 16:50:33","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 16:46:59","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 16:44:52","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE080","d-komori","指定されたキーワードを含む URL にアクセスされました。","https://www.instagram.com/"
"2026/04/08 16:41:58","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 16:37:21","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE080","d-komori","指定されたキーワードを含む URL にアクセスされました。","https://www.instagram.com/"
"2026/04/08 16:34:13","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 16:30:19","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 16:27:55","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 16:25:19","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 16:18:15","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 16:16:08","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 16:13:38","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 16:10:07","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 15:56:50","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 15:46:16","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 15:46:43","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 15:45:31","デバイス操作監視","malioncloud4891.intercom.co.jp","SHINEI128","m-kinjo","[Windows ポータブルデバイス]が接続されています。","Canon EOS Kiss X5(USB\VID_04A9&PID_3218\5&6F6A720&0&4)"
"2026/04/08 15:41:15","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 15:37:53","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 15:37:18","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 15:30:24","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 15:30:13","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE050","m-kawano","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/08 15:29:48","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE050","m-kawano","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 15:29:12","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 15:28:01","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 15:27:30","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/08 15:25:22","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 15:23:59","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 15:22:36","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE023","t-kashima","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 15:20:40","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE020","h-nagatomo","指定されたキーワードを含む URL にアクセスされました。","https://youtube.com/"
"2026/04/08 15:19:08","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE020","h-nagatomo","指定されたキーワードを含む URL にアクセスされました。","https://youtube.com/"
"2026/04/08 15:18:44","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 15:17:45","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/08 15:15:14","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE082","t-fujisawa","指定されたキーワードを含む URL にアクセスされました。","https://www.e-typing.ne.jp/"
"2026/04/08 15:13:15","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 14:57:36","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE016","k-araki","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 14:56:25","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 14:51:24","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 14:50:51","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE016","k-araki","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 14:50:35","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE016","k-araki","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 14:45:20","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.instagram.com/"
"2026/04/08 14:44:02","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 14:43:33","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 14:42:37","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE020","h-nagatomo","指定されたキーワードを含む URL にアクセスされました。","https://youtube.com/"
"2026/04/08 14:40:12","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/08 14:28:48","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE028","k-koga","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/08 14:09:07","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI109","m-harada","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 14:05:13","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI109","m-harada","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 13:49:14","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI109","m-harada","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 13:34:02","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 13:29:00","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 13:26:20","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE050","m-kawano","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 13:09:02","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI138","y-kawahara","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/08 13:00:58","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/08 12:50:58","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI109","m-harada","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
